file,category,stage,sha256,bytes,lines,offsets,symbols
05_lens_geometry/unattributed_0x306afe7_0x306afe7.frag,05_lens_geometry,fragment,ecb85eb3453ecfb72f032d171bef7287a0479132b7ff0187712f82bb054a13ab,4043,98,0x306afe7,
05_lens_geometry/unattributed_0x3070da7_0x3070da7.frag,05_lens_geometry,fragment,2eb6d3e8b25809b4772134c99864f4d403f8e3b612ed55cf51f6735b01cb1c0b,970,23,0x3070da7,
05_lens_geometry/unattributed_0x3074cae_0x3074cae.frag,05_lens_geometry,fragment,1441f909272ff89a1ba21e4def13bdbf502cc17466443f8d592bd9476ed07270,938,23,0x3074cae,
05_lens_geometry/unattributed_0x30798c4_0x30798c4.frag,05_lens_geometry,fragment,853517e8aca4276ea2c5a150fbce0d3b1efcad5d72a9787163870dabe8f72378,1024,22,0x30798c4,
05_lens_geometry/unattributed_0x307dbfe_0x307dbfe.frag,05_lens_geometry,fragment,c677a27ae799ca3cd71bd19448694c490a92a3d4f16b9c8a76dbb9c487064425,1133,26,0x307dbfe,
05_lens_geometry/unattributed_0x307e06c_0x307e06c.frag,05_lens_geometry,fragment,40ac286da16f404b179d003f86ec7776fd5ab941355fe543a4ea6852cf2f1edd,1472,27,0x307e06c,
05_lens_geometry/unattributed_0x309326d_0x309326d.frag,05_lens_geometry,fragment,bbff5e6f1bc6526815897213461384a89b1a8ec3314f34dce3c3e66018cd73c9,874,26,0x309326d,
05_lens_geometry/unattributed_0x30953e0_0x30953e0.frag,05_lens_geometry,fragment,6cfbe5b95c1509f6c7a20872b414c64d5150482481be8130ee510028bf0f8eaf,1912,43,0x30953e0,
06_detail_texture/cikernel_create_film_grain_0x306e683.frag,06_detail_texture,fragment,a18e2b102dc046b550c62dc3b340b25376d05213b5b17078066d2835548fbcff,2738,94,0x306e683,cikernel_create_film_grain_fragmentShaderSource
06_detail_texture/cikernel_create_film_grain_blend_0x309ef57.frag,06_detail_texture,fragment,b72f1aaffa4d668aa8fef8bf9d539bb56950c28e9c53f3b0e47dcd4227ed5010,2667,88,0x309ef57,cikernel_create_film_grain_blend_fragmentShaderSource
06_detail_texture/clarityBlendBlurU16_0x301683e.comp,06_detail_texture,compute,808b8fd80c4d37ccba8fc0e4c6fef3f3cceeb388cc3ed780dbfb2462afce49e3,7430,179,0x301683e,clarityBlendBlurU16_computeShaderSource
06_detail_texture/clarityBlendGlobal2U16_0x307d4af.comp,06_detail_texture,compute,6b8f2d419337fcc8a01151c32132da494e4ca9eebdb9143574c425b4c88edf2c,1844,50,0x307d4af,clarityBlendGlobal2U16_computeShaderSource
06_detail_texture/clarityBlendGlobalNextU16_0x307923d.comp,06_detail_texture,compute,7c86fb5c5d04a646487d987a21565b88b35a9bb9c4c04b0710e1535ff06c8e80,1477,45,0x307923d,clarityBlendGlobalNextU16_computeShaderSource
06_detail_texture/clarityBlendLocal2F_0x308b9bd.comp,06_detail_texture,compute,f9fe5e156ec69fb7cb7368c5691d79a4d33a6e178974d4765cbe291550ff6527,1754,47,0x308b9bd,clarityBlendLocal2F_computeShaderSource
06_detail_texture/clarityBlendLocalNextF_0x3092c99.comp,06_detail_texture,compute,bb147c1fa1de6c8e4e6f9ee0b6ff48bb39b16fe8a66e5234a7bfdf66ed326f11,1425,43,0x3092c99,clarityBlendLocalNextF_computeShaderSource
06_detail_texture/clarityBlendNoLutU16_0x3051d04.comp,06_detail_texture,compute,8b77e58847de0bf89a07d52d07156cf6b8b3b8f46f43ebf3cdbeb4cffa81719a,5475,136,0x3051d04,clarityBlendNoLutU16_computeShaderSource
06_detail_texture/clarityCombineFinal4U16_0x301e906.comp,06_detail_texture,compute,14ec460a9b79553f33b090ab75ff8e3a9897c15eb3d346703914db856fdab2df,4441,97,0x301e906,clarityCombineFinal4U16_computeShaderSource
06_detail_texture/clarityCreateFinalFactorsU16_0x30742e2.comp,06_detail_texture,compute,447319113a0246e3a4198ff07eb0fcbe40f1bc25ce32f667bb79e698e206b3d5,2423,52,0x30742e2,clarityCreateFinalFactorsU16_computeShaderSource
06_detail_texture/clarityDiscretImage4CenterValU16_0x2ffa214.comp,06_detail_texture,compute,ffddf4600d0c7322e96cdcb76b02364d0dab0d4054c1f25090cb2249815e16eb,2577,83,0x2ffa214,clarityDiscretImage4CenterValU16_computeShaderSource
06_detail_texture/clarityDownScaleBlurU16_0x3050cc9.comp,06_detail_texture,compute,da8e09ea72af7aacdf5cdcfbee513b4b7deca33651e75506d7d245a8606e756d,4154,152,0x3050cc9,clarityDownScaleBlurU16_computeShaderSource
06_detail_texture/clarityFastPreviewApply_0x30b231c.comp,06_detail_texture,compute,ec451ea570b0870fb0b16d88ca2ba0ca3b4d5c135696acffaa0d9f070349d659,2080,56,0x30b231c,clarityFastPreviewApply_computeShaderSource
06_detail_texture/clarityGrayImage4CenterValU16_0x300bd4e.comp,06_detail_texture,compute,54c35774225149ef4345604d5dbd9ea8016a8f6e3ddfea8dafda40aa17b5d450,1965,63,0x300bd4e,clarityGrayImage4CenterValU16_computeShaderSource
06_detail_texture/clarityHRLut_0x3018545.comp,06_detail_texture,compute,c6ae77a81dd90ba4bd65dbd390ad5e7f025658e36eed95f19a4483189728b65a,998,37,0x3018545,clarityHRLut_computeShaderSource
06_detail_texture/clarityPackedU16MaxToR32F_0x301ded0.comp,06_detail_texture,compute,18c919f2a855b3727299372c559d2974204d7af412e135e2a4e5d540671d98c0,991,31,0x301ded0,clarityPackedU16MaxToR32F_computeShaderSource
06_detail_texture/clarityReduceMaxFinalU16_0x3025b43.comp,06_detail_texture,compute,b99c85bb66f9676d006069f148994d40ab48bb4bfba6363d68f1bea39d10d62c,431,16,0x3025b43,clarityReduceMaxFinalU16_computeShaderSource
06_detail_texture/clarityReduceMax_0x301db79.comp,06_detail_texture,compute,d39ab75d0a0c31220083b5b7dd7532f3918e7bd91c09a7eb482c9ad546043832,854,28,0x301db79,clarityReduceMax_computeShaderSource
06_detail_texture/clarityRgb2Gray4U16_0x301e2b0.comp,06_detail_texture,compute,914e2b18fb091144567c4ae84d992c382bd7796c43b148b6e0cc25ca78e394f4,1621,39,0x301e2b0,clarityRgb2Gray4U16_computeShaderSource
06_detail_texture/claritySFLut_0x3078d0e.comp,06_detail_texture,compute,e2b02c9c3e8725068a274907ad78184ad82f8710af722a4266e8f8c51943e07b,1326,48,0x3078d0e,claritySFLut_computeShaderSource
06_detail_texture/claritySubtractColTileU16_0x30a1fbe.comp,06_detail_texture,compute,8d16470f554de7df8693c89071c77ac19f5ef17534834471d501cee1ded83566,3399,85,0x30a1fbe,claritySubtractColTileU16_computeShaderSource
06_detail_texture/clarityUpScaleBlurSubAggU16_0x308a48a.comp,06_detail_texture,compute,634bb04af760629a50d330b5e6d8ce621f2cadd6f146a0392ddef5f751d6c1a0,5426,134,0x308a48a,clarityUpScaleBlurSubAggU16_computeShaderSource
06_detail_texture/clarityUpScaleBlurSubU16_0x3011f91.comp,06_detail_texture,compute,287d98c06c9498f2acce80018ba202c18849ea0ced91c3b7752762db807a36f4,4796,141,0x3011f91,clarityUpScaleBlurSubU16_computeShaderSource
06_detail_texture/clarityUpScaleBlurU16_0x3042806.comp,06_detail_texture,compute,b35bf0d4ebfddaa394164ed49a6b1edde47e76976f1006eae1a95e4fe002cbc7,4723,119,0x3042806,clarityUpScaleBlurU16_computeShaderSource
06_detail_texture/create_film_grain_0x30881be.frag,06_detail_texture,fragment,9312a458283d0b188770711e68a03cbb84c9ee17851521bfade82007f52f9460,3299,112,0x30881be,create_film_grain_fragmentShaderSource
06_detail_texture/create_film_grain_blend_0x30080d5.frag,06_detail_texture,fragment,7e1601b076fb3e2aa1b3dcf0a77dc7b6ae8555136d2a6864cdee1bfd931ec68d,3129,103,0x30080d5,create_film_grain_blend_fragmentShaderSource
06_detail_texture/highRes_0x300594b.frag,06_detail_texture,fragment,39b941a0ef0e16ff4cf5231186f633cf3d1a21f5c496012c87ee2fb9073b2528,292,16,0x300594b,highRes_fragmentShaderSource
06_detail_texture/highRes_0x30a3c90.frag,06_detail_texture,fragment,d43e6aa98922e4a70817554264c0ec3a782bccc2f7ee86eea4d6b2d01b069610,286,16,0x30a3c90,highResShader
06_detail_texture/unsharpMask_0x300e6ad.frag,06_detail_texture,fragment,97a3f91b9d73967ef8a151f9682d7ea985f95daa0f17389816e0aebcd40f95ad,3558,130,0x300e6ad,unsharpMask_fragmentShaderSource
06_detail_texture/unsharpMask_blend_0x3015512.frag,06_detail_texture,fragment,56d92138369c752b7f33e32596e8e89b847aca6c8d34edd223aa24b03c2da76a,4147,124,0x3015512,unsharpMask_blend_fragmentShaderSource
06_detail_texture/unsharpMask_ver_0x2ff9bfb.frag,06_detail_texture,fragment,c868449deef611e5f8a422c002f45d7af1884f8a49c6e911ee974588ca423bf8,1560,68,0x2ff9bfb,unsharpMask_ver_fragmentShaderSource
07_hdr_ultrahdr/CalculateGainMap_0x3007808.frag,07_hdr_ultrahdr,fragment,91720a36f5ddf2e5682998f88b0e7b64a67bbd938b901c3aef332ec5e4c73b81,2252,71,0x3007808,CalculateGainMap_fragmentShaderSource
07_hdr_ultrahdr/applyhdrgainmapyuv_0x30a1626.frag,07_hdr_ultrahdr,fragment,1ba7069316d7577133e3e7016a4aafbed85fa99459e1403a06f899ac94f7a07e,2455,95,0x30a1626,applyhdrgainmapyuv_fragmentShaderSource
07_hdr_ultrahdr/hdr_0x30b046e.frag,07_hdr_ultrahdr,fragment,61d96c794a0bb8bb0d588ef4c5b792793971bdcc73cc92994129331f686949c8,407,22,0x30b046e,hdrShader
07_hdr_ultrahdr/hdr_gamma22_0x30878f3.frag,07_hdr_ultrahdr,fragment,a38c2123a061abc12f46152f00b08b8964c81fa0f027a5c3d28c1ae96824329b,498,22,0x30878f3,hdr_gamma22_fragmentShaderSource
07_hdr_ultrahdr/hdr_lstar_0x30463fa.frag,07_hdr_ultrahdr,fragment,90cc5ac2e908659c19bc8034fda56ad05c823639ae0190a6eea378ee396428b8,743,30,0x30463fa,hdr_lstar_fragmentShaderSource
99_unattributed/blend_film_0x3091172.frag,99_unattributed,fragment,6f5a415b9a5b03f63076fed61003d2bf09f8794669895db848df91efef8e2adb,6950,213,0x3091172,blend_film_fragmentShaderSource
99_unattributed/ev_0x30b1024.frag,99_unattributed,fragment,24294ea4f1e778a2a042f992930bcb4cd1ffeefa35dc56093993040b054f3b88,833,30,0x30b1024,ev_fragmentShaderSource
99_unattributed/highlightRecover_0x307f63c.frag,99_unattributed,fragment,27f287476ef495e8bc566249b46216f0cba1d8540d83cee77915f93dad53a1f5,5093,124,0x307f63c,highlightRecoverShader
99_unattributed/reversecc_0x3061507.frag,99_unattributed,fragment,5f4bda2cc5a1f9e2214c3caf0d9667dc1b42455e50d9ccc2a47b627f38303abe,2548,96,0x3061507,reversecc_fragmentShaderSource
99_unattributed/shader_0x3066a62.frag,99_unattributed,fragment,a0b9040c8836f53fb25c010f6c687550f122906977f9d0c82ba3bb5f2d63c253,310,15,0x3066a62,fragmentShaderSource
99_unattributed/unattributed_0x308338f_0x308338f.vert,99_unattributed,vertex,931e3e990f6bc5b1c5054dc46aa339c104ed60393908c8d56fee3d564f7ab898,191,8,0x308338f,
99_unattributed/usm_0x3023371.frag,99_unattributed,fragment,2bf98f5b7d9fed788ba4a5fa3a532cee761edddfc47bf54b34e76225416543f5,2398,77,0x3023371,usmShader
